cue/word,response/neighbor,similarity,P(r|c)
button,keypad,0.5258647203445435,0.0035587188612099642
button,toggle,0.5600376129150391,0.0035587188612099642
bar,bartender,0.5664137601852417,0.0035335689045936395
apple,banana,0.5318405628204346,0.020905923344947737
apple,cherry,0.5369485020637512,0.003484320557491289
apple,orchard,0.5379101037979126,0.006968641114982578
apple,tomato,0.5608181953430176,0.003484320557491289
apple,grape,0.5935865044593811,0.013937282229965157
apple,potato,0.596093475818634,0.003484320557491289
recruit,enlist,0.5027190446853638,0.015384615384615385
recruit,recruiter,0.5334685444831848,0.0038461538461538464
recruit,hire,0.5641787052154541,0.015384615384615385
grateful,generous,0.5017388463020325,0.0037313432835820895
grateful,gracious,0.507034420967102,0.0037313432835820895
grateful,wonderful,0.5280022621154785,0.0037313432835820895
grateful,honored,0.5549367666244507,0.0037313432835820895
grateful,happy,0.5918136239051819,0.07462686567164178
grateful,appreciate,0.5944696664810181,0.018656716417910446
horse,rider,0.5123870372772217,0.02127659574468085
horse,equestrian,0.5142824053764343,0.0070921985815602835
horse,barn,0.5171651244163513,0.01773049645390071
horse,mule,0.5224373936653137,0.0070921985815602835
horse,mustang,0.5329108834266663,0.0035460992907801418
horse,bridle,0.5358429551124573,0.010638297872340425
horse,llama,0.5371145606040955,0.0035460992907801418
horse,saddle,0.5417176485061646,0.028368794326241134
horse,pony,0.5611820220947266,0.03546099290780142
horse,donkey,0.5702754855155945,0.014184397163120567
horse,appaloosa,0.5785011649131775,0.0035460992907801418
horse,gallop,0.5794728994369507,0.02127659574468085
horse,roan,0.584321916103363,0.0035460992907801418
horse,steed,0.5902804136276245,0.0070921985815602835
mother,mommy,0.5210142135620117,0.003472222222222222
mother,friend,0.5443423390388489,0.017361111111111112
mother,momma,0.5623065233230591,0.006944444444444444
mother,children,0.5628750324249268,0.003472222222222222
mother,baby,0.5839770436286926,0.006944444444444444
contribution,contribute,0.5074694752693176,0.0035587188612099642
contribution,donation,0.5440685749053955,0.09252669039145907
lend,borrow,0.5399293899536133,0.23357664233576642
gather,assemble,0.5157444477081299,0.02952029520295203
gather,glean,0.5207227468490601,0.007380073800738007
gather,congregate,0.557060956954956,0.007380073800738007
gather,collect,0.560065746307373,0.0996309963099631
cliff,gorge,0.520517110824585,0.0035335689045936395
cliff,mountain,0.5295094847679138,0.04946996466431095
cliff,ravine,0.5636019706726074,0.0035335689045936395
cliff,precipice,0.5821387767791748,0.0176678445229682
spill,disaster,0.503806471824646,0.0036900369003690036
spill,leaking,0.504453718662262,0.0036900369003690036
alcohol,drugs,0.5061112642288208,0.013937282229965157
alcohol,drinks,0.5074494481086731,0.010452961672473868
alcohol,alcoholism,0.510102391242981,0.003484320557491289
alcohol,alcoholic,0.5219781994819641,0.006968641114982578
alcohol,drunk,0.5692452192306519,0.07317073170731707
alcohol,intoxication,0.572398841381073,0.006968641114982578
equality,gender,0.5059923529624939,0.022988505747126436
equality,justice,0.5215687155723572,0.034482758620689655
equality,fairness,0.5320107340812683,0.0421455938697318
equality,equal,0.5342769026756287,0.03065134099616858
equality,freedom,0.5360643863677979,0.02681992337164751
equality,liberty,0.5434718728065491,0.007662835249042145
equality,inequality,0.5767015218734741,0.0038314176245210726
headphones,microphone,0.5573060512542725,0.0035587188612099642
headphones,stereo,0.5842466950416565,0.010676156583629894
poem,anthology,0.5073397755622864,0.003472222222222222
poem,bard,0.5082716941833496,0.003472222222222222
poem,stanzas,0.5123085975646973,0.003472222222222222
poem,couplet,0.5127243399620056,0.003472222222222222
poem,haiku,0.5500084757804871,0.024305555555555556
poem,limerick,0.5517060160636902,0.003472222222222222
poem,lyrics,0.5672957897186279,0.010416666666666666
poem,poets,0.5767682790756226,0.006944444444444444
poem,lyric,0.5841689705848694,0.013888888888888888
poem,song,0.5948178172111511,0.013888888888888888
grandparent,parent,0.5103780627250671,0.028985507246376812
grandparent,mother,0.5118284225463867,0.014492753623188406
grandparent,grandchildren,0.5201606750488281,0.007246376811594203
grandparent,grandpa,0.5208590030670166,0.021739130434782608
grandparent,child,0.535193681716919,0.0036231884057971015
softly,whisper,0.5077194571495056,0.06181818181818182
softly,sweetly,0.5097107887268066,0.014545454545454545
softly,tenderly,0.5186880826950073,0.01090909090909091
softly,hushed,0.5272583961486816,0.0036363636363636364
softly,gently,0.5811547040939331,0.08363636363636363
job,work,0.5102996826171875,0.21328671328671328
debate,conversation,0.5250445008277893,0.010948905109489052
debate,discourse,0.5780396461486816,0.0036496350364963502
poke,prod,0.5083252191543579,0.10144927536231885
limited,restricted,0.5854721069335938,0.05426356589147287
guy,lad,0.5017786026000977,0.0037735849056603774
guy,him,0.5245026350021362,0.011320754716981131
guy,buddy,0.5283021926879883,0.007547169811320755
guy,chap,0.5335630178451538,0.0037735849056603774
guy,man,0.5420035719871521,0.18490566037735848
unity,peace,0.5311957001686096,0.026515151515151516
unity,unite,0.5498689413070679,0.011363636363636364
unity,cohesion,0.5554439425468445,0.007575757575757576
unity,united,0.5564353466033936,0.011363636363636364
unity,brotherhood,0.5603987574577332,0.003787878787878788
unity,oneness,0.572564959526062,0.026515151515151516
unity,solidarity,0.5819606781005859,0.003787878787878788
unity,harmony,0.5902978181838989,0.007575757575757576
example,illustration,0.5342040657997131,0.02643171806167401
lighting,lamps,0.5122541189193726,0.0036101083032490976
lighting,lit,0.5421766042709351,0.0036101083032490976
missing,disappearance,0.5164632201194763,0.0035714285714285713
missing,missed,0.5271332859992981,0.0035714285714285713
voter,polls,0.5103996992111206,0.003663003663003663
voter,election,0.5171276926994324,0.05860805860805861
voter,voting,0.5278781056404114,0.01098901098901099
voter,polling,0.5370518565177917,0.007326007326007326
voter,elector,0.5772956609725952,0.014652014652014652
voter,electorate,0.5857905745506287,0.01098901098901099
painter,artwork,0.5112011432647705,0.0038022813688212928
painter,art,0.5250962972640991,0.057034220532319393
painter,impressionist,0.5305365324020386,0.0038022813688212928
painter,decorator,0.572214663028717,0.026615969581749048
painter,craftsman,0.5993686318397522,0.0076045627376425855
plus,minus,0.549967885017395,0.14705882352941177
affair,fling,0.5134406685829163,0.003663003663003663
affair,romance,0.5218759179115295,0.01098901098901099
affair,tryst,0.5530176162719727,0.003663003663003663
rifle,weapon,0.5005166530609131,0.02564102564102564
rifle,bullets,0.5893882513046265,0.018315018315018316
aid,relief,0.516243040561676,0.003676470588235294
ours,we,0.5293627977371216,0.029197080291970802
ours,theirs,0.5420936346054077,0.051094890510948905
ours,yours,0.5768101811408997,0.145985401459854
glass,bottle,0.5361801981925964,0.014035087719298246
chew,chomping,0.5007116794586182,0.0035087719298245615
chew,swallow,0.5208504796028137,0.05964912280701754
chew,eat,0.5403845310211182,0.09824561403508772
chew,bite,0.543099045753479,0.028070175438596492
chew,masticate,0.5664971470832825,0.09473684210526316
chew,munch,0.567156195640564,0.017543859649122806
chew,nibble,0.5837832093238831,0.0035087719298245615
chew,gnaw,0.5893160104751587,0.007017543859649123
shelter,sanctuary,0.5154771208763123,0.0035587188612099642
shelter,homeless,0.5751006007194519,0.05693950177935943
related,linked,0.5412625074386597,0.014598540145985401
related,unrelated,0.5879347324371338,0.014598540145985401
elephant,snake,0.5066288709640503,0.0034129692832764505
elephant,giraffe,0.5931814312934875,0.0034129692832764505
slot,spot,0.5209705829620361,0.0037313432835820895
pitcher,baseball,0.5272604823112488,0.18861209964412812
pitcher,batter,0.5365985035896301,0.0035587188612099642
efficiency,productivity,0.5531651973724365,0.014925373134328358
consciousness,unconsciousness,0.5402967929840088,0.007462686567164179
cigarette,smoking,0.5656099915504456,0.02456140350877193
trainer,jockey,0.5883505344390869,0.0037174721189591076
badly,horribly,0.5942549705505371,0.008333333333333333
wealthy,rich,0.5974443554878235,0.2867647058823529
tourist,sightseeing,0.5184638500213623,0.01773049645390071
tourist,vacationer,0.5214723348617554,0.0035460992907801418
tourist,traveler,0.522647500038147,0.031914893617021274
tourist,holidaymaker,0.5240721702575684,0.0035460992907801418
tourist,backpacker,0.5794085264205933,0.0035460992907801418
learn,know,0.5069672465324402,0.02142857142857143
learn,educate,0.5175715088844299,0.02857142857142857
learn,understand,0.5664091110229492,0.017857142857142856
deficit,gap,0.5279860496520996,0.0035971223021582736
deficit,budget,0.5496121644973755,0.05755395683453238
deficit,shortfall,0.5621625185012817,0.0035971223021582736
deficit,surplus,0.5815013647079468,0.0035971223021582736
publicity,notoriety,0.5865515470504761,0.003663003663003663
evaluation,appraisal,0.5213114023208618,0.007246376811594203
evaluation,analysis,0.572481632232666,0.010869565217391304
magnetic,magnets,0.5113245248794556,0.021052631578947368
magnetic,electrons,0.5235021710395813,0.0035087719298245615
magnetic,gauss,0.5628039240837097,0.0035087719298245615
magnetic,magnetism,0.5656423568725586,0.007017543859649123
discussion,meeting,0.500460147857666,0.006968641114982578
discussion,discourse,0.509876012802124,0.006968641114982578
discussion,topic,0.5264471769332886,0.017421602787456445
discussion,dialogue,0.5494199395179749,0.017421602787456445
discussion,forum,0.561076283454895,0.010452961672473868
overlook,forget,0.5474326014518738,0.05904059040590406
overlook,underestimate,0.5950988531112671,0.007380073800738007
after,during,0.5110620856285095,0.010676156583629894
after,ago,0.5325806140899658,0.0035587188612099642
after,when,0.5521559119224548,0.0035587188612099642
after,last,0.5810383558273315,0.0035587188612099642
oil,barrel,0.5492316484451294,0.010752688172043012
oil,gasoline,0.585234522819519,0.014336917562724014
inspiration,muse,0.519680917263031,0.03515625
inspiration,encouragement,0.5441771745681763,0.00390625
inspiration,inspired,0.5818517804145813,0.01171875
knife,scalpel,0.5022010207176208,0.003436426116838488
knife,weapon,0.5159884095191956,0.020618556701030927
knife,blade,0.5571368336677551,0.041237113402061855
knife,sword,0.5576015114784241,0.006872852233676976
knife,gun,0.5624210834503174,0.003436426116838488
lesson,teach,0.5208902955055237,0.09059233449477352
cheese,milk,0.5014658570289612,0.024305555555555556
cheese,sauce,0.508904755115509,0.003472222222222222
cheese,burger,0.5144167542457581,0.006944444444444444
cheese,wine,0.5235219597816467,0.020833333333333332
cheese,ham,0.5266731977462769,0.003472222222222222
cheese,salami,0.5270474553108215,0.003472222222222222
cheese,sandwich,0.5337398648262024,0.013888888888888888
cheese,roquefort,0.5339207053184509,0.003472222222222222
cheese,dairy,0.5373675227165222,0.013888888888888888
cheese,potato,0.5377299785614014,0.003472222222222222
cheese,bread,0.5404030680656433,0.013888888888888888
cheese,meat,0.5495265126228333,0.003472222222222222
cheese,curds,0.5764537453651428,0.003472222222222222
cheese,muenster,0.5823862552642822,0.006944444444444444
cheese,edam,0.583423376083374,0.006944444444444444
cheese,bacon,0.5889275074005127,0.003472222222222222
use,usage,0.5728495121002197,0.00819672131147541
telescope,hubble,0.5244476795196533,0.010416666666666666
telescope,comet,0.5344894528388977,0.003472222222222222
telescope,planetarium,0.5615088939666748,0.003472222222222222
telescope,astronomy,0.5926695466041565,0.03819444444444445
step,move,0.5192893743515015,0.0176678445229682
habitat,forest,0.5177658796310425,0.021505376344086023
habitat,endangered,0.5214697122573853,0.007168458781362007
habitat,biome,0.5232053995132446,0.0035842293906810036
habitat,rainforest,0.5247942209243774,0.007168458781362007
habitat,ecology,0.54255610704422,0.025089605734767026
habitat,ecosystem,0.5457372665405273,0.02867383512544803
testimony,hearing,0.5134692788124084,0.007246376811594203
testimony,evidence,0.5198258757591248,0.021739130434782608
testimony,confession,0.5239949226379395,0.0036231884057971015
testimony,witness,0.5783774852752686,0.10507246376811594
jar,container,0.5215991735458374,0.039285714285714285
jar,vase,0.5371168851852417,0.0035714285714285713
jar,bottle,0.5903207063674927,0.014285714285714285
achievement,attainment,0.5219812393188477,0.0035842293906810036
terrible,lamentable,0.5076379776000977,0.0035714285714285713
terrible,nasty,0.5135570168495178,0.010714285714285714
terrible,deplorable,0.5147334337234497,0.0035714285714285713
terrible,shame,0.5185192823410034,0.007142857142857143
terrible,sickening,0.5247315764427185,0.0035714285714285713
terrible,ugly,0.5387059450149536,0.0035714285714285713
terrible,scary,0.5423680543899536,0.0035714285714285713
terrible,great,0.5425338745117188,0.007142857142857143
terrible,frightening,0.543290376663208,0.0035714285714285713
terrible,tragic,0.5439628958702087,0.014285714285714285
terrible,disgraceful,0.5448052287101746,0.0035714285714285713
terrible,sad,0.5545867085456848,0.02142857142857143
terrible,good,0.5602042078971863,0.007142857142857143
terrible,abominable,0.5677132606506348,0.007142857142857143
terrible,disastrous,0.575366199016571,0.010714285714285714
terrible,unfortunate,0.5918842554092407,0.0035714285714285713
insert,attach,0.5459147095680237,0.00398406374501992
discount,coupon,0.5839310884475708,0.05090909090909091
shrimp,crayfish,0.5424349904060364,0.007168458781362007
shrimp,crawdad,0.5444933772087097,0.0035842293906810036
shrimp,scampi,0.5899339318275452,0.014336917562724014
container,jar,0.5215991735458374,0.03690036900369004
container,carton,0.5346508622169495,0.007380073800738007
container,crate,0.558281421661377,0.007380073800738007
container,cargo,0.5760015845298767,0.0036900369003690036
flying,traveling,0.5121675729751587,0.0035211267605633804
flying,flown,0.5529292225837708,0.0035211267605633804
horror,fright,0.5080089569091797,0.014035087719298246
horror,gruesome,0.5200288891792297,0.0035087719298245615
horror,gore,0.540235698223114,0.017543859649122806
elegant,snazzy,0.5015985369682312,0.0035211267605633804
elegant,regal,0.5099619030952454,0.017605633802816902
elegant,lovely,0.5735298991203308,0.01056338028169014
elegant,tasteful,0.5789344310760498,0.0035211267605633804
elegant,beautiful,0.5870636105537415,0.06690140845070422
elegant,chic,0.5989058017730713,0.0035211267605633804
invite,welcome,0.5170011520385742,0.04460966542750929
invite,invitations,0.5276309251785278,0.0037174721189591076
invite,join,0.5358983874320984,0.007434944237918215
invite,invitation,0.5989851951599121,0.055762081784386616
factory,warehouse,0.5102878212928772,0.014814814814814815
factory,mill,0.5385774970054626,0.003703703703703704
adjust,change,0.509387195110321,0.12734082397003746
adjust,modify,0.5226694941520691,0.00749063670411985
adjust,tweak,0.5289813876152039,0.03745318352059925
adjust,alter,0.5380765199661255,0.0449438202247191
adjust,calibrate,0.5399618148803711,0.003745318352059925
instinct,reflex,0.5370742082595825,0.010948905109489052
instinct,inclination,0.5502323508262634,0.0036496350364963502
instinct,impulse,0.55347740650177,0.010948905109489052
instinct,innate,0.5995154976844788,0.021897810218978103
clearly,unambiguously,0.5064489841461182,0.00392156862745098
clearly,certainly,0.5358603000640869,0.00392156862745098
clearly,evidently,0.593023419380188,0.027450980392156862
clearly,obviously,0.5942385792732239,0.10980392156862745
accomplish,succeed,0.5153645277023315,0.09712230215827339
accomplish,attain,0.5702954530715942,0.0035971223021582736
explanation,reasoning,0.5018971562385559,0.004032258064516129
explanation,answer,0.525654137134552,0.04435483870967742
explanation,reason,0.5600881576538086,0.0846774193548387
explanation,justification,0.564980149269104,0.004032258064516129
explanation,explain,0.5736653208732605,0.016129032258064516
warmth,comfort,0.5185389518737793,0.041666666666666664
warmth,radiance,0.5209301710128784,0.003472222222222222
office,desk,0.5064699053764343,0.07342657342657342
cholesterol,diet,0.5054805278778076,0.015037593984962405
cholesterol,fat,0.510547935962677,0.16541353383458646
cholesterol,obesity,0.540091335773468,0.007518796992481203
cholesterol,sodium,0.5592299699783325,0.0037593984962406013
cholesterol,fats,0.5834750533103943,0.011278195488721804
cholesterol,lipid,0.5938611030578613,0.011278195488721804
discrimination,oppression,0.5122058987617493,0.011320754716981131
discrimination,injustice,0.5167474746704102,0.007547169811320755
discrimination,ageism,0.5226601362228394,0.007547169811320755
discrimination,homophobia,0.5236788988113403,0.0037735849056603774
discrimination,bias,0.527371346950531,0.022641509433962263
discrimination,sexism,0.5342024564743042,0.033962264150943396
discrimination,bigotry,0.5505526065826416,0.01509433962264151
discrimination,racism,0.5920655131340027,0.10566037735849057
enough,too,0.586745023727417,0.004310344827586207
parish,vicar,0.5012691020965576,0.004
parish,priest,0.5315437912940979,0.108
parish,congregation,0.5580496788024902,0.024
fashion,dresses,0.5232105851173401,0.007017543859649123
fashion,chic,0.5320782661437988,0.0035087719298245615
cute,fluffy,0.5097102522850037,0.007067137809187279
cute,furry,0.5138811469078064,0.0035335689045936395
cute,annoying,0.5144808292388916,0.0035335689045936395
cute,sweet,0.5174771547317505,0.06713780918727916
cute,perky,0.5326808094978333,0.0035335689045936395
cute,gorgeous,0.5468515157699585,0.0035335689045936395
cute,playful,0.560754656791687,0.0035335689045936395
cute,smiley,0.5700319409370422,0.0035335689045936395
cute,lovely,0.5806624889373779,0.014134275618374558
cute,silly,0.5904650688171387,0.0035335689045936395
subsequent,consequent,0.5369150638580322,0.01893939393939394
subsequent,previous,0.538719892501831,0.007575757575757576
subsequent,resulting,0.5724990367889404,0.007575757575757576
subsequent,prior,0.5842359662055969,0.003787878787878788
subsequent,preceding,0.5882565975189209,0.003787878787878788
subsequent,following,0.5932411551475525,0.1590909090909091
childhood,adulthood,0.5313642024993896,0.01060070671378092
grasp,understand,0.5382042527198792,0.06884057971014493
medication,therapy,0.5213815569877625,0.003484320557491289
medication,drug,0.5420895218849182,0.027874564459930314
medication,sedative,0.5440778732299805,0.003484320557491289
medication,antibiotics,0.5445727109909058,0.003484320557491289
medication,medicine,0.5529512763023376,0.05574912891986063
medication,aspirin,0.5573176145553589,0.003484320557491289
medication,pill,0.5623854994773865,0.027874564459930314
medication,prescriptions,0.5860065221786499,0.003484320557491289
bless,blessing,0.5665300488471985,0.010714285714285714
enthusiasm,spirit,0.5194209814071655,0.0036101083032490976
enthusiasm,joy,0.5228808522224426,0.09025270758122744
enthusiasm,spunk,0.5274649262428284,0.0036101083032490976
enthusiasm,ebullience,0.5276130437850952,0.0036101083032490976
enthusiasm,vigor,0.5319146513938904,0.018050541516245487
enthusiasm,zest,0.5755153298377991,0.010830324909747292
enthusiasm,eagerness,0.5997402667999268,0.010830324909747292
autonomy,sovereignty,0.5352550745010376,0.008333333333333333
colony,colonial,0.5178614854812622,0.014598540145985401
colony,protectorate,0.5185500383377075,0.0036496350364963502
shape,fit,0.504883885383606,0.014134275618374558
math,homework,0.5172497630119324,0.010948905109489052
math,science,0.5266078114509583,0.014598540145985401
math,teacher,0.5402348637580872,0.0072992700729927005
math,calculus,0.5776538848876953,0.051094890510948905
accelerate,hasten,0.5808279514312744,0.007220216606498195
chaos,panic,0.5295289754867554,0.0036496350364963502
chaos,madness,0.5516212582588196,0.010948905109489052
chaos,confusion,0.5801839232444763,0.010948905109489052
tell,inform,0.507599413394928,0.04044117647058824
tell,talk,0.5180697441101074,0.03308823529411765
tell,hear,0.5507653951644897,0.003676470588235294
tell,explain,0.5621181130409241,0.014705882352941176
fabric,wool,0.5092589259147644,0.01056338028169014
fabric,polyester,0.5182071328163147,0.0035211267605633804
fabric,silk,0.5195382237434387,0.02112676056338028
fabric,woven,0.5328204035758972,0.014084507042253521
fabric,nylon,0.5368096828460693,0.0035211267605633804
fabric,weft,0.5452050566673279,0.0035211267605633804
chest,sternum,0.5448717474937439,0.003472222222222222
temple,holy,0.505837619304657,0.03125
temple,sacred,0.5090071558952332,0.017361111111111112
temple,monk,0.52464759349823,0.003472222222222222
temple,synagogue,0.5258278846740723,0.05555555555555555
temple,mosque,0.532497227191925,0.027777777777777776
dining,meal,0.5114767551422119,0.017421602787456445
dining,eatery,0.5242360234260559,0.003484320557491289
dining,restaurant,0.5970879197120667,0.07317073170731707
him,us,0.5204602479934692,0.0035842293906810036
him,guy,0.5245026350021362,0.025089605734767026
fly,flight,0.5158863663673401,0.0035335689045936395
bacteria,antibiotics,0.5004116892814636,0.010344827586206896
bacteria,antibodies,0.5221701264381409,0.0034482758620689655
bacteria,bacteriophage,0.5239148139953613,0.0034482758620689655
bacteria,cells,0.529079794883728,0.0034482758620689655
bacteria,virus,0.5393708348274231,0.04827586206896552
bacteria,antibacterial,0.5434683561325073,0.0034482758620689655
bacteria,amoeba,0.5478178262710571,0.0034482758620689655
bacteria,infection,0.5512287616729736,0.05517241379310345
bacteria,staph,0.5549589395523071,0.006896551724137931
jury,courtroom,0.526872992515564,0.010638297872340425
jury,trial,0.5644459128379822,0.06028368794326241
jury,verdict,0.5771177411079407,0.028368794326241134
sidewalk,lawn,0.5219944715499878,0.003663003663003663
sidewalk,boardwalk,0.5457490086555481,0.01098901098901099
sidewalk,footpath,0.5554903149604797,0.007326007326007326
sidewalk,boulevard,0.5696510672569275,0.003663003663003663
sidewalk,crosswalk,0.5816181898117065,0.003663003663003663
sidewalk,walkway,0.5908393263816833,0.018315018315018316
trend,fad,0.520797073841095,0.06227106227106227
trend,pattern,0.5792163610458374,0.01098901098901099
military,infantry,0.5058686137199402,0.0035587188612099642
military,marines,0.5296617150306702,0.0071174377224199285
military,troops,0.5933916568756104,0.0035587188612099642
traffic,intersection,0.5040116310119629,0.0034602076124567475
traffic,pedestrian,0.5173141360282898,0.0034602076124567475
scent,pheromone,0.5143498778343201,0.003484320557491289
scent,cologne,0.5393372774124146,0.003484320557491289
scent,pheromones,0.5585992932319641,0.003484320557491289
scent,musk,0.5677024722099304,0.003484320557491289
yeah,hell,0.5017178654670715,0.02181818181818182
yeah,yea,0.5171300768852234,0.0036363636363636364
yeah,yup,0.5208887457847595,0.01090909090909091
yeah,awesome,0.5311555862426758,0.0036363636363636364
yeah,fuck,0.5426175594329834,0.01818181818181818
yeah,ah,0.5512928366661072,0.014545454545454545
yeah,guy,0.5559213161468506,0.0036363636363636364
yeah,yep,0.556788444519043,0.02181818181818182
yeah,nope,0.5863977670669556,0.0036363636363636364
freedom,democracy,0.5547614693641663,0.011152416356877323
gang,thug,0.5006463527679443,0.007326007326007326
gang,mob,0.5135221481323242,0.01098901098901099
gang,gangster,0.5684928297996521,0.007326007326007326
convinced,determined,0.5262709856033325,0.00784313725490196
convinced,believed,0.5328695178031921,0.011764705882352941
convinced,assured,0.5719155073165894,0.011764705882352941
